#OTU Table 7																																										
#OTU ID	C01	C02	C03	C04	C05	L01	L02	L03	L04	L05	L06	L07	L08	L09	L10	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	S11	S12	S13	S14	S15	S16	V01	V02	V03	V04	V05	V06	V07	V08	V09	V10	taxonomy
677	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteriophages;2__n_n_n_n_n_Acinetobacter phage vB_AbaM_ME3;3__n_n_n_n_Acinetobacter phage vB_AbaM_ME3;4__n_n_n_Acinetobacter phage vB_AbaM_ME3;5__n_n_Acinetobacter phage vB_AbaM_ME3;6__n_Acinetobacter phage vB_AbaM_ME3;7__Acinetobacter phage vB_AbaM_ME3
678	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Enterobacterales prophage;5__Enterobacteriaceae prophage;6__Salmonella prophage;7__Salmonella enterica
679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Podoviridae;5__Podoviridae_n;6__N4virus;7__Enterobacter phage EcP1
680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Micrococcaceae;6__Micrococcus;7__Micrococcus sp. MS-ASIII-49
681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus capitis
682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Cyanobacteria;3__Cyanobacteria_n;4__Nostocales;5__Hapalosiphonaceae;6__Fischerella;7__Fischerella_u
683	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Alcaligenaceae;6__Achromobacter;7__Achromobacter xylosoxidans
684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Cytophagia;4__Cytophagales;5__Cytophagaceae;6__Leadbetterella;7__Leadbetterella byssophila
685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Myoviridae;5__Myoviridae_n;6__Myoviridae_n_n;7__Aggregatibacter phage S1249
686	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Rhizobiaceae;6__Sinorhizobium;7__Sinorhizobium meliloti
687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	7	0	1	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Capnocytophaga;7__Capnocytophaga sp. oral taxon 338
688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Flavobacterium;7__Flavobacterium sp. B17
689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Bacillales_n;6__Gemella;7__Gemella asaccharolytica
690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella denticola
691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Chryseobacterium;7__Chryseobacterium formosense
692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Bradyrhizobiaceae;6__Bradyrhizobium;7__Bradyrhizobium embrapense
693	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Moraxella;7__Moraxella_u
694	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Myoviridae;5__Myoviridae_n;6__Myoviridae_n_n;7__Burkholderia phage Bups phi1
695	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1__Viruses;2__n_n_n_n_Bacilladnavirus;3__n_n_n_Bacilladnavirus;4__n_n_Bacilladnavirus;5__n_Bacilladnavirus;6__Bacilladnavirus;7__Bacillariodnavirus LDMD-2013
696	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella scopos
697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Carnobacteriaceae;6__Carnobacteriaceae_u;7__Carnobacteriaceae_u_u
698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	1__Bacteria;2__Fusobacteria;3__Fusobacteriia;4__Fusobacteriales;5__Leptotrichiaceae;6__Leptotrichia;7__Leptotrichia sp. oral taxon 847
699	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus sp. URHA0057
700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	5	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Saccharomonospora phage PIS 136
701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	5	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Alcaligenaceae;6__Bordetella;7__Bordetella bronchiseptica
702	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Vibrionales;5__Vibrionaceae;6__Vibrio;7__Vibrio toranzoniae
703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	1__Bacteria;2__Fusobacteria;3__Fusobacteriia;4__Fusobacteriales;5__Fusobacteriaceae;6__Fusobacterium;7__Fusobacterium sp. OBRC1
704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Bacillales_n;6__Acidibacillus;7__Acidibacillus ferrooxidans
705	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1__Prophage;2__Proteobacteria prophage;3__Betaproteobacteria prophage;4__Neisseriales prophage;5__Neisseriaceae prophage;6__Neisseria prophage;7__Neisseria meningitidis
706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pasteurellales;5__Pasteurellaceae;6__Pasteurella;7__Pasteurella multocida
707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Gammapapillomavirus;7__Human papillomavirus type 175
708	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas libanensis
709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Veillonellales;5__Veillonellaceae;6__Veillonella;7__Veillonella sp. DNF00869
710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Caulobacterales;5__Caulobacteraceae;6__Phenylobacterium;7__Phenylobacterium zucineum
711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Microviridae;5__Microviridae_n;6__Microviridae_n_n;7__Microviridae_n_n_u
712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Gammapapillomavirus;7__Gammapapillomavirus 9
713	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas gingeri
714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	2	1	0	1	1	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Sphingomonadales;5__Sphingomonadaceae;6__Sphingomonas;7__Sphingomonas sp. SRS2
715	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas bauzanensis
716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1__Bacteriophages;2__n_n_n_n_n_Neisseria meningitidis phage 2120;3__n_n_n_n_Neisseria meningitidis phage 2120;4__n_n_n_Neisseria meningitidis phage 2120;5__n_n_Neisseria meningitidis phage 2120;6__n_Neisseria meningitidis phage 2120;7__Neisseria meningitidis phage 2120
717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Gordonia phage GMA4
718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Clavibacter phage CN1A
719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	1__Eukaryota;2__Ascomycota;3__Saccharomycetes;4__Saccharomycetales;5__Debaryomycetaceae;6__Debaryomycetaceae_u;7__Debaryomycetaceae_u_u
720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Burkholderiales_n;6__Rubrivivax;7__Rubrivivax benzoatilyticus
721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Bradyrhizobiaceae;6__Bradyrhizobium;7__Bradyrhizobium sp. URHA0002
722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1__Viruses;2__II:ssDNA;3__II:ssDNA_n;4__Circoviridae;5__Circoviridae_n;6__Circoviridae_n_u;7__Circoviridae_n_u_u
723	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium durum
724	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Aerococcaceae;6__Aerococcus;7__Aerococcus viridans
725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Clavibacter phage CMP1
726	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Dorea;7__Dorea sp. 5-2
727	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Tissierellia;4__Tissierellales;5__Peptoniphilaceae;6__Parvimonas;7__Parvimonas micra
728	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas sp. 58 R 3
729	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Rhizobiaceae;6__Sinorhizobium;7__Sinorhizobium_u
730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Chryseobacterium;7__Chryseobacterium sp. FF12
731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Mimiviridae;5__Mimiviridae_n;6__Mimiviridae_n_u;7__Mimiviridae_n_u_u
733	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Myoviridae;5__Myoviridae_n;6__Myoviridae_n_n;7__Listeria phage WIL-3
734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1__Bacteriophages;2__n_n_n_n_n_Pseudomonas phage phiAH14a;3__n_n_n_n_Pseudomonas phage phiAH14a;4__n_n_n_Pseudomonas phage phiAH14a;5__n_n_Pseudomonas phage phiAH14a;6__n_Pseudomonas phage phiAH14a;7__Pseudomonas phage phiAH14a
736	0	0	0	0	0	0	1	3	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Pseudomonadales prophage;5__Pseudomonadaceae prophage;6__Pseudomonas prophage;7__Pseudomonas sp. VLB120
737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Iridoviridae;5__Iridoviridae_n;6__Lymphocystivirus;7__Lymphocystis disease virus Sa
738	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Podoviridae;5__Podoviridae_n;6__Podoviridae_n_n;7__Streptococcus phage A25
739	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus sciuri
741	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Streptococcaceae;6__Streptococcus;7__Streptococcus gordonii
746	0	0	0	0	0	0	2	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas sp. Leaf15
747	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella sp. HJM029
748	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Comamonadaceae;6__Acidovorax;7__Acidovorax citrulli
749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Moraxella;7__Moraxella osloensis
750	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas fuscovaginae
752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Caulobacterales;5__Caulobacteraceae;6__Caulobacteraceae_n;7__Caulobacteraceae bacterium PMMR1
756	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Sphingomonadales;5__Sphingomonadaceae;6__Sphingomonas;7__Sphingomonas_u
761	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Clostridiales Family XIII. Incertae Sedis;6__Clostridiales Family XIII. Incertae Sedis_n;7__[Eubacterium] sulci
763	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Comamonadaceae;6__Delftia;7__Delftia acidovorans
765	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Sphingomonadales;5__Sphingomonadaceae;6__Sphingomonas;7__Sphingomonas sp. Ant H11
767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	0	0	0	0	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Pasteurellales prophage;5__Pasteurellaceae prophage;6__Haemophilus prophage;7__Haemophilus haemolyticus
772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Comamonadaceae;6__Pelomonas;7__Pelomonas sp. Root1217
778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Capnocytophaga;7__Capnocytophaga sp. oral taxon 324
779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	1__Viruses;2__II:ssDNA;3__II:ssDNA_n;4__Anelloviridae;5__Anelloviridae_n;6__Anelloviridae_n_n;7__TTV-like mini virus
781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Planococcaceae;6__Solibacillus;7__Solibacillus silvestris
786	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Bacteroides phage B124-14
788	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1__Bacteriophages;2__n_n_n_n_n_Dickeya phage phiDP10.3;3__n_n_n_n_Dickeya phage phiDP10.3;4__n_n_n_Dickeya phage phiDP10.3;5__n_n_Dickeya phage phiDP10.3;6__n_Dickeya phage phiDP10.3;7__Dickeya phage phiDP10.3
789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Phyllobacteriaceae;6__Mesorhizobium;7__Mesorhizobium sp. F7
790	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Caulobacterales;5__Caulobacteraceae;6__Brevundimonas;7__Brevundimonas sp. EAKA
791	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Shigella;7__Shigella flexneri
792	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Comamonadaceae;6__Comamonas;7__Comamonas_u
